"UNIDADE";"SETOR";"CÓDIGO DA FUNÇÃO";"FUNÇÃO";"NÍVEL";"QUANTIDADE";"SEM_NOME";"SEM_NOME"
"SEP";"SEP-GAB";"ADMINISTRATIVA";"2";"801823";"SUPERVISOR";"CJ-1";"1"
"SGC";"CBIB";"JUDICIARIA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SGC";"CBIB";"JUDICIARIA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"SGC";"CBIB";"JUDICIARIA";"2";"800045";"COORDENADOR CJ-2";"CJ-2";"1"
"SGC";"CGAA";"JUDICIARIA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SGC";"CGAA";"JUDICIARIA";"2";"800045";"COORDENADOR CJ-2";"CJ-2";"1"
"SGC";"CGAA";"JUDICIARIA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"SGC";"CORC";"JUDICIARIA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"SGC";"CORC";"JUDICIARIA";"2";"800045";"COORDENADOR CJ-2";"CJ-2";"1"
"SGC";"DESCO";"JUDICIARIA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SGC";"DESCO";"JUDICIARIA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"SGC";"DESCO";"JUDICIARIA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SGC";"DIARQ";"JUDICIARIA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"SGC";"DIARQ";"JUDICIARIA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SGC";"DIGAB";"JUDICIARIA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"SGC";"DIGAB";"JUDICIARIA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SGC";"DIGED";"JUDICIARIA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"SGC";"DIGED";"JUDICIARIA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SGC";"DIGED";"JUDICIARIA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SGC";"DIPEP";"JUDICIARIA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SGC";"DIPEP";"JUDICIARIA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SGC";"DIPEP";"JUDICIARIA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"SGC";"DITAB";"JUDICIARIA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SGC";"DITAB";"JUDICIARIA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SGC";"DITAB";"JUDICIARIA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"SGC";"SECGEC";"JUDICIARIA";"2";"801308";"CHEFE DE SECAO";"FC-05";"1"
"SGC";"SECMEI";"JUDICIARIA";"2";"801308";"CHEFE DE SECAO";"FC-05";"1"
"SGC";"SECRUS";"JUDICIARIA";"2";"801308";"CHEFE DE SECAO";"FC-05";"1"
"SGC";"SECTAR-1";"JUDICIARIA";"2";"801308";"CHEFE DE SECAO";"FC-05";"1"
"SGC";"SECTAR-2";"JUDICIARIA";"2";"801308";"CHEFE DE SECAO";"FC-05";"1"
"SGC";"SECTAR-3";"JUDICIARIA";"2";"801308";"CHEFE DE SECAO";"FC-05";"1"
"SGC";"SECTAR-4";"JUDICIARIA";"2";"801308";"CHEFE DE SECAO";"FC-05";"1"
"SGC";"SGC-GAB";"JUDICIARIA";"2";"800701";"ANALISTA ESPECIALIZADO";"FC-05";"2"
"SGC";"SGC-GAB";"JUDICIARIA";"2";"801823";"SUPERVISOR";"CJ-1";"1"
"SGC";"SGC-GAB";"JUDICIARIA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SGC";"SGC-GAB";"JUDICIARIA";"2";"800477";"ASSESSOR ADMINISTRATIVO";"FC-04";"1"
"SGJ";"CAEP";"JUDICIARIA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"SGJ";"CAEP";"JUDICIARIA";"2";"800045";"COORDENADOR CJ-2";"CJ-2";"1"
"SGJ";"CASJ";"JUDICIARIA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SGJ";"CASJ";"JUDICIARIA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"SGJ";"CASJ";"JUDICIARIA";"2";"800045";"COORDENADOR CJ-2";"CJ-2";"1"
"SGJ";"COAJ";"JUDICIARIA";"1";"800656";"ASSISTENTE SECRETARIO - GRACO";"FC-05";"25"
"SGJ";"COAJ";"JUDICIARIA";"1";"800658";"ASSISTENTE SECRETARIO apoio graco";"FC-05";"3"
"SGJ";"COAJ";"JUDICIARIA";"1";"800045";"COORDENADOR CJ-2";"CJ-2";"1"
"SGJ";"DAPSA";"JUDICIARIA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SGJ";"DAPSA";"JUDICIARIA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SGJ";"DCALC";"JUDICIARIA";"1";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SGJ";"DCALC";"JUDICIARIA";"1";"800657";"ASSISTENTE SECRETARIO I";"FC-05";"10"
"SGJ";"DIAPE";"JUDICIARIA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SGJ";"DIAPE";"JUDICIARIA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SGJ";"DICON";"JUDICIARIA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SGJ";"DICON";"JUDICIARIA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SGJ";"SECCEX";"JUDICIARIA";"2";"801308";"CHEFE DE SECAO";"FC-05";"1"
"SGJ";"SECCEX";"JUDICIARIA";"2";"800477";"ASSESSOR ADMINISTRATIVO";"FC-04";"1"
"SGJ";"SECCON-1";"JUDICIARIA";"2";"800477";"ASSESSOR ADMINISTRATIVO";"FC-04";"1"
"SGJ";"SECCON-1";"JUDICIARIA";"2";"801308";"CHEFE DE SECAO";"FC-05";"1"
"SGJ";"SECCON-2";"JUDICIARIA";"2";"800477";"ASSESSOR ADMINISTRATIVO";"FC-04";"1"
"SGJ";"SECCON-2";"JUDICIARIA";"2";"801308";"CHEFE DE SECAO";"FC-05";"1"
"SGJ";"SECHAS";"JUDICIARIA";"2";"801308";"CHEFE DE SECAO";"FC-05";"1"
"SGJ";"SECPEP";"JUDICIARIA";"2";"801308";"CHEFE DE SECAO";"FC-05";"1"
"SGJ";"SGC";"JUDICIARIA";"2";"801406";"DIRETOR DE SECRETARIA";"CJ-3";"1"
"SGJ";"SGJ-GAB";"JUDICIARIA";"2";"801420";"ASSISTENTE DE DIRETOR CJ-1";"CJ-1";"4"
"SGJ";"SGJ-GAB";"JUDICIARIA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SGJ";"SGJ-GAB";"JUDICIARIA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"2"
"SGJ";"SJU-1";"JUDICIARIA";"1";"801406";"DIRETOR DE SECRETARIA";"CJ-3";"1"
"SGJ";"SJU-2";"JUDICIARIA";"2";"801406";"DIRETOR DE SECRETARIA";"CJ-3";"1"
"SGP";"CORA";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"SGP";"CORA";"ADMINISTRATIVA";"2";"800045";"COORDENADOR CJ-2";"CJ-2";"1"
"SGP";"CORA";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SGP";"CSAD";"ADMINISTRATIVA";"2";"800045";"COORDENADOR CJ-2";"CJ-2";"1"
"SGP";"CSAD";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"SGP";"DIBEN";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SGP";"DIBEN";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"2"
"SGP";"DIPER";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SGP";"DIPER";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SGP";"DIRET";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SGP";"DIRET";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SGP";"DIVAC";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SGP";"DIVAC";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SGP";"DPROS";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SGP";"DPROS";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SGP";"SECASS";"ADMINISTRATIVA";"2";"801308";"CHEFE DE SECAO";"FC-05";"1"
"SGP";"SGP-GAB";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"2"
"SGP";"SGP-GAB";"ADMINISTRATIVA";"2";"800477";"ASSESSOR ADMINISTRATIVO";"FC-04";"1"
"SGP";"SGP-GAB";"ADMINISTRATIVA";"2";"800701";"ANALISTA ESPECIALIZADO";"FC-05";"2"
"SGP";"SGP-GAB";"ADMINISTRATIVA";"2";"801823";"SUPERVISOR";"CJ-1";"1"
"SJU-1";"CFEI-1";"JUDICIARIA";"1";"800045";"COORDENADOR CJ-2";"CJ-2";"1"
"SJU-1";"CFEI-1";"JUDICIARIA";"1";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"SJU-1";"CFEI-1";"JUDICIARIA";"1";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SJU-1";"CMAD";"JUDICIARIA";"1";"800045";"COORDENADOR CJ-2";"CJ-2";"1"
"SJU-1";"CMAD";"JUDICIARIA";"1";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SJU-1";"CMAD";"JUDICIARIA";"1";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"SJU-1";"CODI";"JUDICIARIA";"1";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"SJU-1";"CODI";"JUDICIARIA";"1";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SJU-1";"CODI";"JUDICIARIA";"1";"800045";"COORDENADOR CJ-2";"CJ-2";"1"
"SJU-1";"COEX";"JUDICIARIA";"1";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"SJU-1";"COEX";"JUDICIARIA";"1";"800045";"COORDENADOR CJ-2";"CJ-2";"1"
"SJU-1";"DIAPU-1";"JUDICIARIA";"1";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SJU-1";"DIAPU-1";"JUDICIARIA";"1";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SJU-1";"DICAJ";"JUDICIARIA";"1";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SJU-1";"DICAJ";"JUDICIARIA";"1";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SJU-1";"DICMA";"JUDICIARIA";"1";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SJU-1";"DICMA";"JUDICIARIA";"1";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SJU-1";"DIDEJ";"JUDICIARIA";"1";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SJU-1";"DIDEJ";"JUDICIARIA";"1";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SJU-1";"DIMAN-RJ";"JUDICIARIA";"1";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SJU-1";"DIMAN-RJ";"JUDICIARIA";"1";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SJU-1";"DIPRI";"JUDICIARIA";"1";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SJU-1";"DIPRI";"JUDICIARIA";"1";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SJU-1";"DIPRO-1";"JUDICIARIA";"1";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SJU-1";"DIPRO-1";"JUDICIARIA";"1";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SJU-1";"DIVAP-CF";"JUDICIARIA";"1";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SJU-1";"DIVAP-CF";"JUDICIARIA";"1";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SJU-1";"DIVAP-CG";"JUDICIARIA";"1";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"SJU-1";"DIVAP-CG";"JUDICIARIA";"1";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SJU-1";"DIVAP-DC";"JUDICIARIA";"1";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"SJU-1";"DIVAP-DC";"JUDICIARIA";"1";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SJU-1";"DIVAP-ITG";"JUDICIARIA";"1";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SJU-1";"DIVAP-ITG";"JUDICIARIA";"1";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SJU-1";"DIVAP-MAC";"JUDICIARIA";"1";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SJU-1";"DIVAP-MAC";"JUDICIARIA";"1";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SJU-1";"DIVAP-NF";"JUDICIARIA";"1";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SJU-1";"DIVAP-NF";"JUDICIARIA";"1";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SJU-1";"DIVAP-NI";"JUDICIARIA";"1";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"SJU-1";"DIVAP-NI";"JUDICIARIA";"1";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SJU-1";"DIVAP-NT";"JUDICIARIA";"1";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SJU-1";"DIVAP-NT";"JUDICIARIA";"1";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"SJU-1";"DIVAP-PET";"JUDICIARIA";"1";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SJU-1";"DIVAP-PET";"JUDICIARIA";"1";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SJU-1";"DIVAP-RES";"JUDICIARIA";"1";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SJU-1";"DIVAP-RES";"JUDICIARIA";"1";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SJU-1";"DIVAP-SG";"JUDICIARIA";"1";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"SJU-1";"DIVAP-SG";"JUDICIARIA";"1";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SJU-1";"DIVAP-SJM";"JUDICIARIA";"1";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SJU-1";"DIVAP-SJM";"JUDICIARIA";"1";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SJU-1";"DIVAP-VR";"JUDICIARIA";"1";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SJU-1";"DIVAP-VR";"JUDICIARIA";"1";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SJU-1";"SECAPE-1";"JUDICIARIA";"1";"801308";"CHEFE DE SECAO";"FC-05";"1"
"SJU-1";"SECCER";"JUDICIARIA";"1";"801308";"CHEFE DE SECAO";"FC-05";"1"
"SJU-1";"SECRED";"JUDICIARIA";"1";"801308";"CHEFE DE SECAO";"FC-05";"1"
"SJU-1";"SJU-1-GAB";"JUDICIARIA";"1";"800702";"ASSISTENTE DE JUIZ DIRETOR DE FORO DA CAPITAL";"FC-05";"1"
"SJU-1";"SJU-1-GAB";"JUDICIARIA";"1";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"2"
"SJU-1";"SJU-1-GAB";"JUDICIARIA";"1";"800477";"ASSESSOR ADMINISTRATIVO";"FC-04";"1"
"SJU-1";"SJU-1-GAB";"JUDICIARIA";"1";"801823";"SUPERVISOR";"CJ-1";"1"
"SJU-2";"CFEI-2";"JUDICIARIA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"SJU-2";"CFEI-2";"JUDICIARIA";"2";"800045";"COORDENADOR CJ-2";"CJ-2";"1"
"SJU-2";"CPRE";"JUDICIARIA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SJU-2";"CPRE";"JUDICIARIA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"SJU-2";"CPRE";"JUDICIARIA";"2";"802380";"SECRETARIO ESPEC CALCULISTA";"FC-05";"2"
"SJU-2";"CPRE";"JUDICIARIA";"2";"800045";"COORDENADOR CJ-2";"CJ-2";"1"
"SJU-2";"CSEP";"JUDICIARIA";"2";"800045";"COORDENADOR CJ-2";"CJ-2";"1"
"SJU-2";"CSEP";"JUDICIARIA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"SJU-2";"DIADP";"JUDICIARIA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SJU-2";"DIADP";"JUDICIARIA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SJU-2";"DIAPU-2";"JUDICIARIA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SJU-2";"DIAPU-2";"JUDICIARIA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SJU-2";"DIRAG";"JUDICIARIA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SJU-2";"DIRAG";"JUDICIARIA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SJU-2";"DIREC";"JUDICIARIA";"2";"801298";"ASSISTENTE DE APOIO";"FC-03";"3"
"SJU-2";"DIREC";"JUDICIARIA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SJU-2";"DIREC";"JUDICIARIA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SJU-2";"DPREC";"JUDICIARIA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SJU-2";"DPREC";"JUDICIARIA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SJU-2";"SECAPE-2";"JUDICIARIA";"2";"801308";"CHEFE DE SECAO";"FC-05";"1"
"SJU-2";"SECCAR";"JUDICIARIA";"2";"801308";"CHEFE DE SECAO";"FC-05";"1"
"SJU-2";"SECCOE";"JUDICIARIA";"2";"801308";"CHEFE DE SECAO";"FC-05";"1"
"SJU-2";"SECDIG";"JUDICIARIA";"2";"801308";"CHEFE DE SECAO";"FC-05";"1"
"SJU-2";"SJU-2-GAB";"JUDICIARIA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"2"
"SJU-2";"SJU-2-GAB";"JUDICIARIA";"2";"801823";"SUPERVISOR";"CJ-1";"1"
"SJU-2";"SJU-2-GAB";"JUDICIARIA";"2";"800477";"ASSESSOR ADMINISTRATIVO";"FC-04";"1"
"SMI";"DMANP-A1";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SMI";"DMANP-A1";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SMI";"DMANP-A1";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"2"
"SMI";"DMANP-A2";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"2"
"SMI";"DMANP-A2";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SMI";"DMANP-A2";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SMI";"DMANP-A3";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"2"
"SMI";"DMANP-A3";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SMI";"DMANP-A4";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"2"
"SMI";"DMANP-A4";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SMI";"DMANP-AC";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SMI";"DMANP-AC";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SMI";"DMANP-AC";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"2"
"SMI";"DMANP-L/G";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"2"
"SMI";"DMANP-L/G";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SMI";"DMANP-L/G";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SMI";"SECAMP-AD";"ADMINISTRATIVA";"2";"801308";"CHEFE DE SECAO";"FC-05";"1"
"SMI";"SECCOP";"ADMINISTRATIVA";"2";"801308";"CHEFE DE SECAO";"FC-05";"1"
"SMI";"SECEXP-AC";"ADMINISTRATIVA";"2";"801308";"CHEFE DE SECAO";"FC-05";"1"
"SMI";"SECEXP-L/G";"ADMINISTRATIVA";"2";"801308";"CHEFE DE SECAO";"FC-05";"1"
"SMI";"SMI-GAB";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"3"
"SMI";"SMI-GAB";"ADMINISTRATIVA";"2";"801311";"ESPECIALISTA DE MANUTENÇÃO E INFRAESTRUTURA PREDIAL";"CJ-1";"1"
"SMI";"SMI-GAB";"ADMINISTRATIVA";"2";"801823";"SUPERVISOR";"CJ-1";"1"
"SOF";"CCON";"ADMINISTRATIVA";"2";"800707";"ASSISTENTE ESPECIALIZADO";"FC-05";"2"
"SOF";"CCON";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"SOF";"CCON";"ADMINISTRATIVA";"2";"800045";"COORDENADOR CJ-2";"CJ-2";"1"
"SOF";"CFIN";"ADMINISTRATIVA";"2";"800707";"ASSISTENTE ESPECIALIZADO";"FC-05";"1"
"SOF";"CFIN";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SOF";"CFIN";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"SOF";"CFIN";"ADMINISTRATIVA";"2";"800045";"COORDENADOR CJ-2";"CJ-2";"1"
"SOF";"CPOR";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"SOF";"CPOR";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SOF";"CPOR";"ADMINISTRATIVA";"2";"800045";"COORDENADOR CJ-2";"CJ-2";"1"
"SOF";"DEFIN";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SOF";"DEFIN";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SOF";"DEFIN";"ADMINISTRATIVA";"2";"801292";"ANALISTA DA AREA FINANCEIRA";"FC-05";"2"
"SOF";"DICEO";"ADMINISTRATIVA";"2";"801292";"ANALISTA DA AREA FINANCEIRA";"FC-05";"2"
"SOF";"DICEO";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SOF";"DICEO";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SOF";"DICOG";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SOF";"DICOG";"ADMINISTRATIVA";"2";"801292";"ANALISTA DA AREA FINANCEIRA";"FC-05";"1"
"SOF";"DICOP";"ADMINISTRATIVA";"2";"801292";"ANALISTA DA AREA FINANCEIRA";"FC-05";"1"
"SOF";"DICOP";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SOF";"DIPOD";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SOF";"DIPOD";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SOF";"DIPOD";"ADMINISTRATIVA";"2";"801292";"ANALISTA DA AREA FINANCEIRA";"FC-05";"2"
"SOF";"DPLOR";"ADMINISTRATIVA";"2";"801292";"ANALISTA DA AREA FINANCEIRA";"FC-05";"2"
"SOF";"DPLOR";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SOF";"DPLOR";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SOF";"SECARQ-OF";"ADMINISTRATIVA";"2";"801308";"CHEFE DE SECAO";"FC-05";"1"
"SOF";"SOF-GAB";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"2"
"SOF";"SOF-GAB";"ADMINISTRATIVA";"2";"800701";"ANALISTA ESPECIALIZADO";"FC-05";"2"
"SOF";"SOF-GAB";"ADMINISTRATIVA";"2";"800477";"ASSESSOR ADMINISTRATIVO";"FC-04";"1"
"SOF";"SOF-GAB";"ADMINISTRATIVA";"2";"801823";"SUPERVISOR";"CJ-1";"1"
"SOP";"DAMAP";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"3"
"SOP";"DAMAP";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SOP";"DIFIS";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"3"
"SOP";"DIFIS";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SOP";"DIPOB";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"3"
"SOP";"DIPOB";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SOP";"DPROJ";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SOP";"DPROJ";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"3"
"SOP";"SOP-GAB";"ADMINISTRATIVA";"2";"800701";"ANALISTA ESPECIALIZADO";"FC-05";"2"
"SOP";"SOP-GAB";"ADMINISTRATIVA";"2";"801823";"SUPERVISOR";"CJ-1";"1"
"SPR";"CAEI";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"2"
